SERIES,DESCRIPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Sep-79,1.9683,28.8979,64.4321,,,,,,,,,,,,,,,,,,,2.5773,11.5796,4.0149,,9.3801,8.5184,82.664,11.2717,1.0696,493.0841,2.2052,4.4048,11.0786,109.1994,3.6162,,9.3286,146.5758,7.3133,,2.2195,1.855
13-Sep-79,1.9591,28.7624,64.1691,,,,,,,,,,,,,,,,,,,2.5681,11.5496,4.0005,,9.3399,8.4742,81.908,11.2015,1.0635,493.1993,2.1997,4.3921,11.0469,108.6041,3.6047,,9.2892,145.8871,7.2734,,2.2074,1.845
14-Sep-79,1.9362,28.4099,63.3289,,,,,,,,,,,,,,,,,,,2.5329,11.3868,3.9452,,9.22,8.3858,81.554,11.0515,1.0513,486.3854,2.1781,4.3344,10.91,107.2608,3.5348,,9.1859,143.8562,7.1732,,2.177,1.815
17-Sep-79,1.9134,28.0099,62.4638,,,,,,,,,,,,,,,,,,,2.4975,11.1711,3.8907,,9.0871,8.2848,80.516,10.8871,1.0351,479.9062,2.1588,4.2765,10.7533,106.5838,3.5036,,9.0639,141.8539,7.0777,,2.148,1.775
18-Sep-79,1.9226,28.067,62.6326,,,,,,,,,,,,,,,,,,,2.5165,11.1948,3.9048,,9.1244,8.3197,79.515,10.9494,1.0389,482.4933,2.1666,4.2934,10.7896,107.0216,3.5123,,9.1056,142.6019,7.1139,,2.159,1.795
19-Sep-79,1.9114,27.8934,62.1331,,,,,,,,,,,,,,,,,,,2.4975,11.1113,3.8755,,9.059,8.263,79.6725,10.8776,1.0319,479.2912,2.158,4.2599,10.6996,106.2352,3.4831,,9.0337,141.5683,7.0645,,2.144,1.782
20-Sep-79,1.9206,27.619,61.3636,,,,,,,,,,,,,,,,,,,2.5273,11.0162,3.8258,,9.008,8.2673,78.95,10.9426,1.0188,475.5406,2.1699,4.2104,10.679,106.5367,3.421,,9.0296,142.9436,7.132,,2.1645,1.785
21-Sep-79,1.919,27.5757,61.4718,,,,,,,,,,,,,,,,,,,2.5297,11.0405,3.8247,,8.9838,8.1039,78.95,10.908,1.0197,481.3848,2.1678,4.2234,10.8009,106.3202,3.4048,,9.0346,142.9436,7.132,,2.1645,1.805
24-Sep-79,1.9113,27.3622,61.3602,,,,,,,,,,,,,,,,,,,2.516,11.0784,3.8143,,8.9498,8.0966,79.558,10.8479,1.0143,480.1303,2.1577,4.2045,10.6971,106.2169,3.3974,,8.9825,142.2832,7.0991,,2.1545,1.7875
25-Sep-79,1.9171,27.4764,61.7086,,,,,,,,,,,,,,,,,,,2.5206,11.1626,3.8145,,8.9735,8.1177,79.5588,10.765,1.0201,480.8483,2.1638,4.2305,10.7219,106.258,3.3995,,8.9984,142.5839,7.1119,,2.1584,1.788
26-Sep-79,1.9343,27.7232,62.0722,,,,,,,,,,,,,,,,,,,2.5422,11.2554,3.8531,,9.0824,8.1906,79.5825,10.794,1.0331,485.6144,2.1762,4.2653,10.8282,107.5147,3.4506,,9.0824,143.9342,7.1815,,2.1795,1.803
27-Sep-79,1.9512,27.6697,62.1246,,,,,,,,,,,,,,,,,,,2.5663,11.2188,3.8453,,9.0323,8.2062,80.67,11.037,1.0299,491.4232,2.1964,4.2599,10.7969,108.2114,3.4283,,9.1087,145.5302,7.2589,,2.203,1.815
28-Sep-79,1.951,27.5911,62.1625,,,,,,,,,,,,,,,,,,,2.5532,11.2236,3.8337,,9.0227,8.1859,80.67,10.9781,1.0299,494.1288,2.1943,4.2565,10.7491,107.854,3.4153,,9.0771,145.4201,7.2556,,2.202,1.815
01-Oct-79,1.9427,27.3906,61.6344,,,,,,,,,,,,,,,,,,,2.5422,11.1505,3.8117,,8.9441,8.1285,81.056,10.8742,1.0242,493.3381,2.1895,4.2281,10.6125,107.4388,3.3948,,9.0295,144.5727,7.2144,,2.1895,1.809
02-Oct-79,1.9456,27.6786,62.1509,,,,,,,,,,,,,,,,,,,2.5417,11.2862,3.8373,,9.0388,8.1414,81.056,10.8611,1.0241,493.8545,2.1893,4.2669,10.6945,107.0548,3.4297,,9.0871,144.8801,7.221,,2.1915,1.809
03-Oct-79,1.9405,27.6092,61.9731,,,,,,,,,,,,,,,,,,,2.5423,11.2218,3.8364,,9.0428,8.1385,80.803,10.824,1.027,490.2543,2.186,4.2544,10.6266,107.5512,3.443,,9.0428,144.3416,7.2029,,2.186,1.809
04-Oct-79,1.9421,27.8003,62.2989,,,,,,,,,,,,,,,,,,,2.5471,11.2898,3.8548,,9.0756,8.1562,80.3495,10.8071,1.0339,488.3002,2.1879,4.2872,10.7506,107.852,3.4663,,9.1128,144.5616,7.2128,,2.189,1.805
05-Oct-79,1.9378,27.6178,62.0855,,,,,,,,,,,,,,,,,,,2.5449,11.25,3.8351,,9.0297,8.1359,80.3495,10.7712,1.0286,488.5905,2.1837,4.2648,10.7247,107.4825,3.4402,,9.0783,144.0663,7.188,,2.1815,1.805
08-Oct-79,1.9127,27.7348,62.2479,,,,,,,,,,,,,,,,,,,2.5013,11.2516,3.8546,,9.0437,8.0545,80.824,10.6124,1.0283,484.1694,2.1471,4.2814,10.6606,106.2418,3.4689,,9.0202,141.8703,7.0678,,2.145,1.7785
09-Oct-79,1.9221,27.8705,62.558,,,,,,,,,,,,,,,,,,,2.5191,11.3073,3.872,,9.0816,8.1418,79.6965,10.6665,1.0393,485.841,2.1799,4.2971,10.7174,107.7401,3.4967,,9.054,142.4491,7.0859,,2.1505,1.771
10-Oct-79,1.9328,27.8089,62.44,,,,,,,,,,,,,,,,,,,2.5424,11.2886,3.866,,9.0632,8.1185,80.2705,10.7554,1.0342,488.821,2.1899,4.2844,10.7081,107.7485,3.4924,,9.0632,143.1377,7.1363,,2.1658,1.791
11-Oct-79,1.9325,27.7056,62.1861,,,,,,,,,,,,,,,,,,,2.5403,11.2684,3.8561,,9.0498,8.1136,80.706,10.7954,1.0342,489.2419,2.1848,4.2656,10.6818,107.5324,3.487,,9.0725,142.9003,7.132,,2.1645,1.792
12-Oct-79,1.9348,27.9395,62.3665,,,,,,,,,,,,,,,,,,,2.5403,11.3146,3.8709,,9.0959,8.1472,80.638,10.7855,1.0406,491.9688,2.191,4.2861,10.7491,107.7358,3.5087,,9.111,142.8548,7.1254,,2.1625,1.789
15-Oct-79,1.9341,27.8736,62.3057,,,,,,,,,,,,,,,,,,,2.5334,11.2746,3.8697,,9.082,8.1312,80.5705,10.719,1.0327,494.5408,2.188,4.2896,10.7266,107.6543,3.514,,9.087,142.4747,7.1086,,2.1574,1.785
16-Oct-79,1.935,27.8766,62.4532,,,,,,,,,,,,,,,,,,,2.5212,11.2842,3.8736,,9.0901,8.1411,80.5915,10.7349,1.0366,499.6253,2.1904,4.2924,10.7263,107.5642,3.5201,,9.1034,142.2484,7.0984,,2.1543,1.7825
17-Oct-79,1.9357,27.7418,62.2473,,,,,,,,,,,,,,,,,,,2.5266,11.2528,3.865,,9.0633,8.104,80.457,10.7092,1.0345,503.089,2.1888,4.2847,10.7021,107.2097,3.5304,,9.0745,141.7581,7.075,,2.1472,1.778
18-Oct-79,1.9348,27.8555,62.2715,,,,,,,,,,,,,,,,,,,2.5378,11.2702,3.8677,,9.0772,8.1329,80.352,10.7389,1.0357,499.2687,2.1915,4.2857,10.7098,107.4425,3.5373,,9.088,142.0736,7.0875,,2.151,1.7775
19-Oct-79,1.9358,27.8792,62.3943,,,,,,,,,,,,,,,,,,,2.5436,11.2863,3.8729,,9.086,8.1462,80.501,10.8027,1.038,496.9354,2.1918,4.2909,10.7229,107.6173,3.5381,,9.1157,142.434,7.0991,,2.1545,1.779
22-Oct-79,1.9359,27.9265,62.3074,,,,,,,,,,,,,,,,,,,2.5444,11.3066,3.8783,,9.0873,8.1542,80.66,10.8145,1.0377,502.0095,2.1932,4.2931,10.7429,107.6395,3.5689,,9.1073,142.2357,7.0892,,2.1515,1.78
23-Oct-79,1.9106,27.4901,61.4038,,,,,,,,,,,,,,,,,,,2.5073,11.1539,3.8233,,8.9574,8.0474,80.734,10.6284,1.0269,497.6115,2.1594,4.2366,10.5978,106.3895,3.5414,,8.9902,139.9229,6.9623,,2.113,1.7725
24-Oct-79,1.9087,27.403,61.1656,,,,,,,,,,,,,,,,,,,2.5009,11.0968,3.8064,,8.9175,8.0445,79.012,10.6718,1.0218,494.7543,2.1681,4.2226,10.5798,106.9077,3.4967,,8.9598,139.7617,6.9617,,2.1128,1.7425
25-Oct-79,1.9124,27.3923,61.2521,,,,,,,,,,,,,,,,,,,2.4879,11.2042,3.8072,,8.9247,8.038,79.445,10.7371,1.02,493.9483,2.1689,4.2304,10.5817,106.5889,3.5005,,8.9653,139.8569,6.9643,,2.1136,1.748
26-Oct-79,1.9053,27.3232,61.0827,,,,,,,,,,,,,,,,,,,2.485,11.1758,3.795,,8.8957,8.0108,79.445,10.6274,1.0229,493.037,2.1595,4.2201,10.5511,106.2217,3.5068,,8.9199,139.3503,6.9307,,2.1034,1.748
29-Oct-79,1.9037,27.3631,61.2943,,,,,,,,,,,,,,,,,,,2.4847,11.1975,3.8023,,8.8897,8.0033,79.4,10.5696,1.0205,494.9076,2.1611,4.2268,10.5633,106.179,3.5264,,8.9241,139.04,6.9142,,2.0984,1.7488
30-Oct-79,1.883,26.9319,60.2968,,,,,,,,,,,,,,,,,,,2.4439,11.0148,3.7396,,8.7502,7.9182,79.03,10.4118,1.0086,492.7581,2.0768,4.1523,10.3926,104.7695,3.462,,8.8118,137.2243,6.8157,,2.0685,1.725
31-Oct-79,1.8942,27.0088,60.5305,,,,,,,,,,,,,,,,,,,2.4635,11.0678,3.7546,,8.7814,7.9491,77.763,10.4581,1.0123,494.7102,2.154,4.1668,10.4304,105.4966,3.4545,,8.849,138.0195,6.8562,,2.0808,1.721
01-Nov-79,1.8949,26.9424,60.4434,,,,,,,,,,,,,,,,,,,2.4652,11.0793,3.7436,,8.7698,7.9453,78.323,10.4521,1.0107,495.2275,2.1543,4.159,10.4334,105.5625,3.4375,,8.8556,138.3347,6.8605,,2.0821,1.723
02-Nov-79,1.8774,26.6992,59.7632,,,,,,,,,,,,,,,,,,,2.4536,10.9746,3.71,,8.6845,7.893,78.028,10.3811,1.0027,485.4622,2.1348,4.1206,10.3759,104.8335,3.3953,,8.7872,137.3396,6.8091,,2.0665,1.7105
05-Nov-79,1.8828,26.5288,59.726,,,,,,,,,,,,,,,,,,,2.4483,10.9315,3.695,,8.6606,7.8637,77.053,10.3896,0.9978,488.8116,2.1372,4.1067,10.3597,104.5256,3.4106,,8.7494,136.7731,6.8025,,2.0645,1.708
06-Nov-79,1.892,26.7416,60.1841,,,,,,,,,,,,,,,,,,,2.4576,11.0352,3.7262,,8.8154,7.9094,77.054,10.4466,1.0047,494.4187,2.1476,4.1432,10.4398,104.8088,3.4272,,8.8154,138.1684,6.8358,,2.0746,1.708
07-Nov-79,1.913,26.8502,60.4863,,,,,,,,,,,,,,,,,,,2.4814,11.0662,3.7435,,8.7864,7.9728,78.0015,10.539,1.0103,503.1796,2.1648,4.1595,10.5055,105.4949,3.4264,,8.8782,139.3614,6.901,,2.0944,1.725
08-Nov-79,1.9133,26.9562,60.6777,,,,,,,,,,,,,,,,,,,2.482,11.1009,3.7525,,8.8021,7.978,78.0725,10.5332,1.0148,505.4448,2.1705,4.1695,10.5525,105.5209,3.4444,,8.9016,139.4099,6.9014,,2.0945,1.7365
09-Nov-79,1.9153,26.9932,60.7243,,,,,,,,,,,,,,,,,,,2.4869,11.1085,3.7537,,8.8021,7.9797,79.035,10.5138,1.014,508.6239,2.1695,4.1724,10.5556,105.3574,3.452,,8.9036,139.3396,6.8948,,2.0925,1.7295
12-Nov-79,1.9325,27.237,61.2781,,,,,,,,,,,,,,,,,,,2.5034,11.1807,3.7858,,8.8783,8.0489,79.055,10.5767,1.0235,520.9375,2.184,4.2079,10.661,106.3783,3.512,,8.9832,140.5036,6.9409,,2.1065,1.7455
13-Nov-79,1.9299,27.2267,61.2338,,,,,,,,,,,,,,,,,,,2.4953,11.1539,3.7827,,8.8612,8.0427,79.468,10.5875,1.0236,520.887,2.1855,4.204,10.6668,106.5484,3.5028,,8.9812,140.4081,6.9383,,2.1057,1.7485
14-Nov-79,1.9275,27.0143,60.9192,,,,,,,,,,,,,,,,,,,2.489,11.0923,3.755,,8.8159,8.0284,79.174,10.5781,1.015,512.471,2.187,4.179,10.6519,106.1397,3.48,,8.9434,140.3184,6.9432,,2.1072,1.747
15-Nov-79,1.9621,27.439,61.9252,,,,,,,,,,,,,,,,,,,2.5355,11.2738,3.8183,,8.9508,8.1492,79.7825,10.7507,1.0282,527.5746,2.2151,4.2484,10.8229,108.4495,3.5418,,9.0836,142.6572,7.0579,,2.142,1.7795
16-Nov-79,1.9805,27.591,62.1284,,,,,,,,,,,,,,,,,,,2.5574,11.3675,3.8422,,8.9871,8.2178,80.7735,10.8622,1.0346,532.1276,2.2321,4.2782,10.8806,109.4335,3.5619,,9.1624,143.8411,7.1304,,2.164,1.7525
19-Nov-79,1.9902,27.6741,62.3322,,,,,,,,,,,,,,,,,,,2.5756,11.3708,3.8443,,9.16,8.2215,81.4925,10.9605,1.0397,533.665,2.2853,4.2952,10.9337,109.8889,3.5738,,9.16,144.5252,7.1913,,2.1825,1.8165
20-Nov-79,1.9748,27.5286,61.8691,,,,,,,,,,,,,,,,,,,2.5466,11.2757,3.8147,,8.9452,8.1505,82.328,10.8395,1.0291,531.8021,2.2202,4.2601,10.8302,108.6656,3.5562,,9.089,143.244,7.1254,,2.1625,1.803
21-Nov-79,1.9917,27.5006,61.9906,,,,,,,,,,,,,,,,,,,2.5578,11.2924,3.8229,,8.9731,8.1783,81.809,10.9186,1.033,540.3654,2.2378,4.279,10.8994,108.9789,3.5709,,9.1303,143.9262,7.1745,,2.1774,1.815
22-Nov-79,1.9879,27.5382,62.0969,,,,,,,,,,,,,,,,,,,2.5567,11.2885,3.8278,,8.9759,8.168,82.0725,10.8968,1.0348,540.5495,2.2338,4.2753,10.9066,108.7837,3.5841,,9.14,143.9074,7.1617,,2.1735,1.815
23-Nov-79,1.9789,27.3418,61.6594,,,,,,,,,,,,,,,,,,,2.5411,11.2104,3.8043,,8.9282,8.1334,82.0865,10.8147,1.0287,536.9446,2.2253,4.2453,10.8281,108.3089,3.5678,,9.0945,143.2097,7.1162,,2.1597,1.791
26-Nov-79,1.979,27.2745,61.6105,,,,,,,,,,,,,,,,,,,2.5283,11.191,3.7772,,8.8738,8.1219,81.708,10.7964,1.0249,541.4946,2.2309,4.2251,10.785,108.3421,3.5653,,9.0703,143.1101,7.1156,,2.1595,1.7895
27-Nov-79,1.978,27.1027,61.489,,,,,,,,,,,,,,,,,,,2.5276,11.2273,3.7691,,9.0667,8.0865,81.539,10.8249,1.0223,538.6392,2.2247,4.2152,10.7979,107.9569,3.5597,,9.0667,143.1429,7.1215,,2.1613,1.7925
28-Nov-79,1.9842,27.2734,61.723,,,,,,,,,,,,,,,,,,,2.5433,11.2638,3.7886,,8.8996,8.1354,81.5825,10.8237,1.027,540.1572,2.2316,4.2287,10.8664,108.2916,3.5592,,9.0898,143.9552,7.1436,,2.168,1.795
29-Nov-79,1.9956,27.3449,61.9629,,,,,,,,,,,,,,,,,,,2.5534,11.3348,3.8003,,8.9297,8.1838,81.9845,10.8768,1.0305,543.5133,2.2436,4.2317,10.8517,109.205,3.5398,,9.1409,145.0024,7.1966,,2.1841,1.81
30-Nov-79,2.0077,27.3871,61.9396,,,,,,,,,,,,,,,,,,,2.5712,11.7538,3.8001,,8.9371,8.1941,82.3825,10.9339,1.0315,548.2251,2.2509,4.2399,10.9252,109.4604,3.5245,,9.1859,145.9032,7.2424,,2.198,1.8225
03-Dec-79,2.0164,27.2433,61.7455,,,,,,,,,,,,,,,,,,,2.5811,11.721,3.7811,,8.9004,8.1951,82.3825,11.0168,1.0269,550.6192,2.2617,4.2049,10.842,109.5484,3.4635,,9.1512,146.5072,7.2922,,2.2131,1.833
04-Dec-79,2.0053,27.3178,61.8059,,,,,,,,,,,,,,,,,,,2.5576,11.7392,3.793,,8.9216,8.1678,83.4715,10.9535,1.0258,546.0259,2.2501,4.2164,10.8737,109.0512,3.495,,9.1801,145.8928,7.2474,,2.1995,1.8155
05-Dec-79,1.985,27.4021,61.8997,,,,,,,,,,,,,,,,,,,2.54,11.7057,3.8023,,8.9258,8.1401,82.852,10.8118,1.0284,535.5713,2.2289,4.2104,10.8934,108.2156,3.4998,,9.1413,144.3455,7.1716,,2.1765,1.801
06-Dec-79,1.9905,27.4125,62.2694,,,,,,,,,,,,,,,,,,,2.5545,11.815,3.806,,8.95,8.1614,82.66,10.8884,1.0317,532.3769,2.2365,4.2203,10.9009,109.4093,3.5058,,9.1788,145.339,7.2144,,2.1895,1.8105
07-Dec-79,1.9756,27.4766,61.9147,,,,,,,,,,,,,,,,,,,2.5281,11.7721,3.8032,,8.9467,8.1657,83.104,10.8199,1.0318,522.1201,2.2233,4.222,10.8993,109.4277,3.5069,,9.1615,145.2581,7.1683,,2.1755,1.793
10-Dec-79,1.9616,27.3165,61.8365,,,,,,,,,,,,,,,,,,,2.5244,11.7765,3.7994,,8.9244,8.1221,82.545,10.791,1.0297,505.7571,2.2083,4.2036,10.8858,108.702,3.4997,,9.1242,145.0228,7.1492,,2.1697,1.7955
11-Dec-79,1.9734,27.3281,61.9642,,,,,,,,,,,,,,,,,,,2.5466,11.7977,3.7988,,8.9242,8.1722,82.697,10.8536,1.0316,510.0228,2.2213,4.2025,10.8765,109.5094,3.4931,,9.1594,145.9834,7.2095,,2.188,1.8135
12-Dec-79,1.9848,27.4413,62.0611,,,,,,,,,,,,,,,,,,,2.549,11.8046,3.8126,,8.9458,8.1698,83.243,10.9073,1.034,522.9205,2.2276,4.204,10.9041,109.4357,3.5092,,9.1669,146.0972,7.2335,,2.1953,1.813
13-Dec-79,1.9977,27.5462,62.1884,,,,,,,,,,,,,,,,,,,2.5697,11.8306,3.8219,,8.9602,8.2044,83.465,10.9264,1.0364,528.9982,2.2452,4.2102,10.959,109.8544,3.5204,,9.202,146.7223,7.2612,,2.2037,1.8443
14-Dec-79,1.9968,27.5592,62.3487,,,,,,,,,,,,,,,,,,,2.5775,11.8735,3.8284,,8.9758,8.1941,83.841,10.8962,1.0375,532.8323,2.2426,4.2244,10.9654,109.5993,3.5515,,9.2029,146.3668,7.2414,,2.1977,1.817
17-Dec-79,1.9938,27.515,62.2279,,,,,,,,,,,,,,,,,,,2.5791,11.8385,3.8246,,8.9549,8.1907,83.841,10.8882,1.0339,525.2063,2.245,4.2164,10.9906,110.06,3.5373,,9.2026,146.82,7.253,,2.2012,1.819
18-Dec-79,1.9891,27.3614,61.9532,,,,,,,,,,,,,,,,,,,2.5775,11.7841,3.8141,,8.9501,8.2183,84.027,10.8292,1.0318,526.1293,2.2414,4.2053,10.9863,109.4455,3.5383,,9.1897,146.4547,7.2414,,2.1977,1.818
19-Dec-79,1.9942,27.4901,62.0567,,,,,,,,,,,,,,,,,,,2.5909,11.8007,3.8171,,8.9282,8.2272,84.027,10.8186,1.035,526.8755,2.2483,4.2172,10.9994,109.8502,3.536,,9.2093,146.7756,7.2638,,2.2045,1.81
20-Dec-79,1.9895,27.5125,62.0242,,,,,,,,,,,,,,,,,,,2.5868,11.8363,3.8198,,8.9222,8.2119,84.0805,10.8014,1.0327,520.4265,2.2436,4.2066,10.9819,107.4748,3.5227,,9.2046,146.1464,7.2523,,2.201,1.819
21-Dec-79,1.9881,27.5284,62.1531,,,,,,,,,,,,,,,,,,,2.5795,11.8148,3.8173,,8.9198,8.1893,84.036,10.7708,1.0348,524.2042,2.2418,4.2198,11.0026,109.4106,3.5295,,9.1944,145.9907,7.2391,,2.197,1.8155
24-Dec-79,1.998,27.5558,62.2877,,,,,,,,,,,,,,,,,,,2.5915,11.8128,3.8143,,8.9479,8.1972,84.036,10.8744,1.038,526.6079,2.2519,4.2228,11.0455,109.9584,3.5218,,9.1974,146.7216,7.2754,,2.208,1.8235
27-Dec-79,2.025,27.7412,62.7144,,,,,,,,,,,,,,,,,,,2.6313,11.9619,3.8589,,9.0232,8.3179,84.036,11.0719,1.0494,536.1285,2.2777,4.2642,11.1054,111.6141,3.5504,,9.3254,148.289,7.3775,,2.239,1.8235
28-Dec-79,2.0146,27.6334,62.4426,,,,,,,,,,,,,,,,,,,2.6134,11.9604,3.8453,,8.9641,8.2544,84.948,10.9642,1.0385,535.1075,2.2624,4.2413,10.982,110.9793,3.55,,9.2483,147.393,7.3429,,2.2285,1.8455
31-Dec-79,2.0107,27.6568,62.3445,,,,,,,,,,,,,,,,,,,2.6055,11.9576,3.8404,,8.9334,8.2548,85.388,11.0193,1.0369,533.2213,2.2635,4.2264,10.9637,111.1388,3.5511,,9.2371,147.1393,7.4871,,2.225,1.8455
02-Jan-80,2.0144,27.5552,62.1667,,,,,,,,,,,,,,,,,,,2.6026,11.9303,3.8249,,8.9671,8.2509,85.263,10.9975,1.0357,532.3472,2.267,4.2255,10.9857,110.9801,3.5281,,9.2469,147.4673,7.514,,2.233,1.839
03-Jan-80,2.0214,27.5314,62.4225,,,,,,,,,,,,,,,,,,,2.6239,11.9565,3.838,,8.9864,8.2471,85.669,11.0631,1.0375,533.7552,2.2711,4.2345,11.0198,111.0008,3.5277,,9.2572,148.1581,7.5504,,2.2438,1.8505
04-Jan-80,2.0151,27.5822,62.4123,,,,,,,,,,,,,,,,,,,2.6117,11.9735,3.834,,9.0017,8.2523,85.751,11.0128,1.0395,527.0372,2.2688,4.2436,11.0105,110.9999,3.5349,,9.269,147.8209,7.5275,,2.237,1.8465
07-Jan-80,2.0299,27.8103,62.901,,,,,,,,,,,,,,,,,,,2.6402,12.076,3.8668,,9.0677,8.3363,86.144,11.1388,1.0475,524.552,2.2838,4.2733,11.0974,112.0325,3.5577,,9.3339,149.3617,7.6083,,2.261,1.8675
08-Jan-80,2.0286,27.8863,63.0885,,,,,,,,,,,,,,,,,,,2.6394,12.104,3.8797,,9.0941,8.332,86.661,11.1286,1.05,529.772,2.2797,4.2834,11.12,111.9968,3.5624,,9.361,149.1635,7.5982,,2.258,1.8693
09-Jan-80,2.0367,27.9418,63.1184,,,,,,,,,,,,,,,,,,,2.649,12.124,3.8821,,9.0963,8.353,86.661,11.1733,1.0521,532.345,2.2886,4.2877,11.1461,112.6062,3.5728,,9.3741,149.756,7.6318,,2.268,1.8624
10-Jan-80,2.0296,27.8485,62.9698,,,,,,,,,,,,,,,,,,,2.62,12.0948,3.8755,,9.0755,8.3252,86.6615,11.1033,1.0493,532.1262,2.2837,4.2776,11.0902,111.9136,3.5602,,9.3443,149.1805,7.6002,,2.2586,1.855
11-Jan-80,2.0306,27.8538,63.021,,,,,,,,,,,,,,,,,,,2.631,12.1103,3.8794,,9.0954,8.3336,86.904,11.075,1.0514,532.4734,2.28,4.2821,11.0743,112.0248,3.5641,,9.3385,149.088,7.5955,,2.2572,1.855
14-Jan-80,2.0419,27.9891,63.3784,,,,,,,,,,,,,,,,,,,2.6468,12.1831,3.9019,,9.1436,8.3706,86.904,11.1378,1.0565,535.8335,2.2976,4.3064,11.1439,112.7055,3.5889,,9.3942,149.8881,7.6386,,2.27,1.8683
15-Jan-80,2.0495,28.2948,63.9996,,,,,,,,,,,,,,,,,,,2.6592,12.2976,3.9394,,9.2283,8.4029,87.152,11.1857,1.0664,546.3336,2.31,4.3468,11.2005,113.202,3.6348,,9.446,150.6396,7.6722,,2.28,1.8678
16-Jan-80,2.0489,28.2613,63.7189,,,,,,,,,,,,,,,,,,,2.6544,12.2667,3.9249,,9.1878,8.4169,87.657,11.0961,1.0637,540.8587,2.3078,4.3269,11.1986,113.6373,3.6134,,9.4433,150.3929,7.6631,,2.2773,1.8583
17-Jan-80,2.0453,28.0985,63.6247,,,,,,,,,,,,,,,,,,,2.6358,12.2423,3.9147,,9.1714,8.3841,87.657,11.052,1.0574,544.2514,2.3014,4.319,11.1474,113.0753,3.6105,,9.4113,150.078,7.6436,,2.2715,1.8663
18-Jan-80,2.0545,28.245,63.8364,,,,,,,,,,,,,,,,,,,2.6495,12.2943,3.9308,,9.1995,8.4142,87.041,11.0881,1.0618,546.6474,2.3116,4.3314,11.2049,113.6187,3.6246,,9.4618,150.7387,7.6772,,2.2815,1.8703
21-Jan-80,2.0622,28.3774,64.1695,,,,,,,,,,,,,,,,,,,2.659,12.3453,3.9513,,9.2558,8.4377,86.998,11.0237,1.0664,551.7574,2.3163,4.3601,11.2526,114.036,3.6538,,9.4932,151.1326,7.7008,,2.2885,1.8683
22-Jan-80,2.0515,28.2957,64.0579,,,,,,,,,,,,,,,,,,,2.637,12.3181,3.9443,,9.241,8.4113,87.001,10.9381,1.0644,545.8124,2.3064,4.3513,11.1992,113.6607,3.6564,,9.463,150.4473,7.6601,,2.2764,1.862
23-Jan-80,2.0481,28.3218,64.0031,,,,,,,,,,,,,,,,,,,2.623,12.3101,3.9361,,9.2165,8.4316,87.045,10.955,1.0661,539.0248,2.3085,4.3481,11.213,114.1529,3.6536,,9.471,150.4949,7.6672,,2.2785,1.8633
24-Jan-80,2.0572,28.332,64.1751,,,,,,,,,,,,,,,,,,,2.6419,12.3248,3.9489,,9.253,8.4311,86.915,10.9105,1.0682,545.2946,2.3142,4.3617,11.1582,114.15,3.6658,,9.4881,150.9291,7.6823,,2.283,1.8328
25-Jan-80,2.0508,28.2505,64.0527,,,,,,,,,,,,,,,,,,,2.6401,12.3049,3.9426,,9.2326,8.4035,86.9095,10.8726,1.065,544.8805,2.3034,4.3559,11.1444,113.73,3.6671,,9.4446,150.4421,7.654,,2.2746,1.8503
28-Jan-80,2.0417,28.1619,63.7205,,,,,,,,,,,,,,,,,,,2.6316,12.2533,3.9246,,9.1781,8.3784,87.0095,10.8237,1.0609,542.9932,2.3011,4.3349,11.0849,113.3262,3.6502,,9.4133,149.8123,7.6116,,2.262,1.837
29-Jan-80,2.039,28.1323,63.5966,,,,,,,,,,,,,,,,,,,2.6269,12.2302,3.9166,,9.1659,8.363,87.5255,10.8017,1.059,539.6352,2.2974,4.3266,11.0695,113.2061,3.6439,,9.4001,149.7533,7.5914,,2.256,1.8415
30-Jan-80,2.0476,28.2281,63.8644,,,,,,,,,,,,,,,,,,,2.6321,12.2903,3.9322,,9.2047,8.3597,87.7618,10.8755,1.0627,542.0208,2.307,4.3405,11.0828,113.6148,3.6717,,9.4301,150.3386,7.6234,,2.2655,1.8488
31-Jan-80,2.048,28.3173,64.1391,,,,,,,,,,,,,,,,,,,2.6286,12.3506,3.9479,,9.2434,8.3954,87.9128,10.9506,1.0681,542.5636,2.3052,4.358,11.0333,114.0402,3.6953,,9.4456,150.134,7.6291,,2.2672,1.853
01-Feb-80,2.0593,28.5371,64.5444,,,,,,,,,,,,,,,,,,,2.6319,12.4356,3.9717,,9.3047,8.4472,88.0075,11.0163,1.0768,547.5566,2.3192,4.3862,11.1427,114.6038,3.7151,,9.4806,150.9755,7.6638,,2.2775,1.8603
04-Feb-80,2.0585,28.5509,64.5527,,,,,,,,,,,,,,,,,,,2.6249,12.4268,3.9727,,9.312,8.4604,88.138,11.0273,1.0764,547.4336,2.3192,4.3927,11.1451,114.6136,3.7182,,9.4972,150.7522,7.6675,,2.2786,1.8703
05-Feb-80,2.0661,28.5642,64.6586,,,,,,,,,,,,,,,,,,,2.6587,12.4538,3.9834,,9.336,8.4811,88.138,11.0439,1.0769,548.6482,2.3237,4.3986,11.1625,114.8978,3.7106,,9.5161,151.3354,7.7018,,2.2888,1.8743
