DATE,XUDLADG,XUDLASG,XUDLBFG,XUDLBK67,XUDLBK82,XUDLCDG,XUDLDKG,XUDLDMG,XUDLERG,XUDLFFG,XUDLFMG,XUDLGBG,XUDLGDG,XUDLILG,XUDLIPG,XUDLJYG,XUDLNDG,XUDLNGG,XUDLNKG,XUDLPEG,XUDLSFG,XUDLSKG,XUDLSPG,XUDLUSG
18-Jun-75,194.6511,77.96,95.52,,,123.2447,112.1801,62.31,109.4641,133.78,102.69,127.88,511.8,198.09,129.25,47.9128,237.2398,76.18,120.3722,527.47,56.7373,150.7115,164.48,114.0588
19-Jun-75,194.6397,77.89,95.53,,,123.4698,112.067,62.26,109.3739,133.77,102.61,127.96,511,198.05,129.3,47.9265,237.1949,76.31,120.2114,525.06,56.7747,150.775,164.44,114.0454
20-Jun-75,194.5114,77.95,95.53,,,123.4513,111.7629,62.28,109.4272,133.78,102.57,127.83,509.62,198.11,129.21,47.937,237.0931,76.23,120.1608,526.84,56.827,150.975,164.46,114.0242
23-Jun-75,194.7576,77.92,95.47,,,123.5936,112.0975,62.26,109.3091,133.73,102.64,128.04,510.46,198.13,129.35,47.8858,237.3344,76.06,120.0746,526.06,56.7151,150.5498,164.54,114.1607
24-Jun-75,194.8761,77.97,95.55,,,123.4251,111.8577,62.37,109.5583,133.94,102.61,127.26,507.68,198.09,128.8,47.7797,237.4964,75.96,120.0626,525.59,56.761,150.9155,164.6,114.3986
25-Jun-75,194.8989,78.03,95.44,,,123.6522,111.7373,62.42,109.7039,133.95,102.74,127.19,510.04,198.23,128.75,47.4864,237.1336,76.07,120.2481,526.02,56.8551,150.9329,164.7,114.5364
26-Jun-75,194.6419,78.12,95.48,,,123.7483,111.9292,62.36,109.6409,133.88,102.85,126.76,509.55,198.28,128.44,47.7247,236.9116,76.03,120.2368,526.87,56.9028,150.9814,164.9,114.4551
27-Jun-75,194.7504,78.22,95.5,,,124.172,112.1043,62.43,109.7088,133.43,103,125.86,507.6,198.59,127.8,47.7549,236.9792,76.07,120.2419,527.71,56.953,151.1482,165.27,114.6116
30-Jun-75,194.6955,78.26,95.53,,,124.2709,112.4167,62.54,109.9944,133.49,103.25,123.86,513.07,198.72,126.36,47.9576,236.2936,76.19,120.2934,528.65,57.087,151.4388,165.43,114.8406
01-Jul-75,193.9268,78.19,95.32,,,124.1095,112.366,62.41,109.3139,132.96,102.77,125.64,520.14,198.61,127.63,47.936,238.2786,75.84,119.9761,528.07,56.9626,151.0666,165.19,114.9077
02-Jul-75,194.8218,78.05,95.32,,,124.3295,112.266,62.22,108.8096,132.22,103.2,125.79,513.36,198.8,127.73,48.1519,236.3475,75.77,119.414,530.03,56.8861,150.6909,166.06,115.2427
03-Jul-75,194.7991,77.92,95.25,,,124.216,111.7115,62.27,108.8016,132.34,102.96,125.74,514.46,198.59,127.69,48.1716,235.813,75.76,119.0316,527.66,56.8317,150.5475,165.89,115.3731
04-Jul-75,194.815,78.1,95.28,,,124.1525,111.266,62.18,108.7671,132.25,102.95,125.77,512.97,198.9,127.71,48.1568,235.9964,75.84,119.327,528.32,56.8,150.5141,166.04,115.4966
07-Jul-75,194.8711,77.93,95.35,,,124.5603,111.623,62.12,108.5017,132.02,102.9,125.63,511.85,198.98,127.61,48.2905,235.9244,75.65,119.3065,528.29,56.6698,150.5111,165.92,115.6286
08-Jul-75,194.4889,77.97,95.28,,,124.7138,111.034,62.13,108.523,132.16,102.8,126.11,513.56,198.76,127.95,48.1877,235.4157,75.76,119.5117,527.17,56.7373,150.5371,165.73,115.4532
09-Jul-75,194.5811,77.93,95.14,,,124.4305,111.2929,62.14,108.4801,132.15,102.95,126.64,512.61,198.54,128.33,48.1382,235.5103,75.8,119.4638,527.8,56.6394,150.3964,165.89,115.4254
10-Jul-75,194.8759,77.81,95.2,,,124.345,112.2574,61.86,107.9906,131.92,102.95,126.95,512.31,198.74,128.54,48.2197,236.4521,75.7,119.1117,526.98,56.6453,149.8946,166.13,115.81
11-Jul-75,194.9802,77.56,95.26,,,124.5459,112.3867,61.52,107.5801,132.04,103.25,127.38,511.96,199.06,128.85,48.3302,236.3608,75.46,118.9875,527.91,56.6238,149.5121,166.77,115.9899
14-Jul-75,194.9078,77.56,94.82,,,124.4831,111.9894,61.56,107.4277,132.29,102.8,127.2,507.38,198.8,128.7,48.4777,236.5571,75.19,118.6805,525.05,56.5845,149.2481,166.65,116.1917
15-Jul-75,194.8866,77.39,94.85,,,124.412,112.028,61.45,107.4353,132.41,103.14,127.11,505.53,199.06,128.63,48.4852,236.3351,75.3,118.5539,526.54,56.7145,149.1091,167,116.2303
16-Jul-75,194.7347,77.15,94.22,,,124.7926,112.5894,61.23,106.9023,132.51,102.73,127.57,507.71,198.94,128.94,48.5941,236.1562,75.42,117.4071,523.9,56.5482,148.5059,167.05,116.5753
17-Jul-75,195.1354,77.25,94.63,,,124.577,111.8626,61.02,106.6893,131.9,103.52,127.94,505.37,199.55,129.21,48.636,236.3858,75.23,117.7153,525.86,56.4387,148.0066,168.04,116.8396
18-Jul-75,194.8342,77.32,94.55,,,124.8516,111.6305,61.03,106.4303,131.5,103.15,127.99,504.7,199.6,129.24,48.7346,236.4732,75.12,117.7248,523.41,56.2838,148.1753,167.94,116.9883
21-Jul-75,194.8433,77.19,94.66,,,124.9507,111.7461,60.96,106.0448,130.88,103.25,128.32,503.94,199.75,129.47,48.8123,236.4094,74.98,117.3254,522.96,56.3191,147.9883,167.89,117.1966
22-Jul-75,194.6464,77.29,94.62,,,124.9455,111.1972,60.93,106.0827,130.84,103.29,128.57,502.46,200.02,129.66,48.76,236.2588,75.05,117.4952,523.55,56.3343,147.9731,167.92,117.1351
23-Jul-75,194.9792,77.24,94.43,,,125.1625,112.1333,60.72,105.3592,129.95,103.35,129.44,505.25,200.1,130.26,48.8595,236.6077,75.1,117.0614,522.49,55.9853,147.3998,168.15,117.5877
24-Jul-75,194.8318,76.98,94.37,,,125.2571,111.0861,60.65,105.3447,130.48,103.59,129.54,500.93,200.24,130.33,48.8715,236.7516,74.59,117.2096,522.85,56.135,147.1266,168.47,117.5774
25-Jul-75,194.5922,77.2,94.37,,,125.1914,110.3032,60.73,105.5254,130.62,103.12,129.33,500.11,200.1,130.18,48.8314,236.3933,74.82,116.6917,520.25,56.2426,147.7662,168.06,117.4906
28-Jul-75,195.3358,77.01,94.06,,,125.2834,111.3921,60.56,105.0622,130.53,103.82,129.77,503.46,200.07,130.49,48.8119,237.0082,74.23,117.4328,523.84,56.0868,146.8688,168.87,117.8971
29-Jul-75,196.3584,76.92,93.72,,,125.3324,111.2,60.57,104.8267,130.54,103.22,129.99,501.17,199.92,130.63,48.9239,236.4821,74.24,116.49,519.77,56.1056,146.9229,168.47,117.9617
30-Jul-75,195.2252,77.12,93.53,,,125.0735,110.7999,60.35,104.8448,130.57,103.37,129.63,499.97,200.64,130.37,48.9976,237.1467,74.43,116.7179,521.9,56.0621,146.3485,169.52,118.2735
31-Jul-75,194.9638,76.81,93.61,,,125.3741,110.2451,60.46,104.9261,130.85,102.66,129.05,497.94,200.24,129.94,48.9907,236.5978,74.48,116.2449,518.7,56.2446,146.8231,169.03,118.3168
01-Aug-75,194.9267,77,93.63,,,125.3081,109.8523,60.47,104.9709,130.71,102.68,128.97,499.34,200.22,129.89,48.9537,236.624,74.68,116.1575,518.88,56.2247,147.0114,169.11,118.3867
04-Aug-75,194.9295,76.92,93.96,,,125.344,109.8206,60.55,105.1232,130.7,102.72,128.44,497.76,199.95,129.51,48.9441,236.2654,74.74,115.9326,518.44,56.3958,146.9492,168.96,118.4139
05-Aug-75,194.5566,76.96,94.36,,,125.2761,109.4661,60.66,105.4718,131.07,102.73,127.94,494.11,199.54,129.16,48.8463,235.9372,74.84,116.4257,520.05,56.6818,147.3943,168.54,118.2174
06-Aug-75,194.8872,77,94.52,,,125.4384,111.063,60.4,105.3045,131.01,103.21,127.54,499.04,199.94,128.89,48.9398,236.0825,74.94,116.3218,521.13,56.6812,147.0381,169.17,118.4042
07-Aug-75,194.9558,76.87,94.34,,,125.8967,111.3493,60.35,105.2383,130.99,103.29,126.64,497.04,199.83,128.23,49.0918,236.7217,74.95,116.1085,520.93,56.5953,146.7207,170.1,118.7038
08-Aug-75,194.4382,76.87,94.31,,,125.8912,110.1493,60.48,105.3381,130.82,103.19,126.5,498.55,199.75,128.13,49.1077,234.6601,75.02,116.1235,520.29,56.687,147.0608,170.01,118.626
11-Aug-75,195.5315,76.83,94.18,,,126.18,110.5801,60.43,105.2053,130.72,103.08,126.66,500.81,199.87,128.25,49.1709,199.7873,75.1,115.8862,518.53,56.7388,146.9728,170.08,118.7143
12-Aug-75,195.3473,76.93,94.15,,,126.0875,110.6948,60.35,105.1322,130.77,103.15,126.76,499.99,200,128.29,49.1452,199.7318,75.05,115.9024,519.61,56.7785,147.5125,170.05,118.7409
13-Aug-75,195.2348,76.8,94.09,,,126.1093,110.3585,60.47,105.1771,130.65,103.09,126.89,499.95,199.78,128.44,49.1159,199.6607,75.09,115.8834,518.9,56.901,147.0015,169.97,118.6645
14-Aug-75,195.506,76.87,94.03,,,126.2197,110.2551,60.43,105.2448,130.85,103.1,126.73,499.26,199.94,128.28,49.083,199.7996,75.1,116.084,518.77,57.1446,147.1006,169.96,118.5591
15-Aug-75,195.5696,76.9,93.95,,,126.3557,110.3104,60.48,105.3157,130.92,103.33,126.7,499.06,199.91,128.25,49.0665,199.7502,75.04,116.1845,518.46,57.0635,146.9965,169.94,118.4962
18-Aug-75,195.4361,76.99,94.11,,,126.4352,110.2337,60.6,105.475,131.03,103.08,126.53,498.76,199.64,128.19,49.0098,199.7452,74.97,115.8983,518.5,57.0639,147.1266,169.67,118.4328
19-Aug-75,195.2682,77.04,93.99,,,126.1524,109.8825,60.71,105.7042,131.21,103.01,126.73,495.92,199.57,128.28,48.9357,199.5847,75.23,116.0413,518.36,56.9629,147.1873,169.14,118.2734
20-Aug-75,195.6472,76.96,93.95,,,126.0098,110.4978,60.53,105.5454,131.19,103.41,127,499.55,199.89,128.47,49.0046,200.0164,75.1,116.0881,520.62,56.6957,147.0638,169.81,118.3595
21-Aug-75,195.6339,76.91,94.05,,,126.1336,110.5442,60.69,105.6707,131.09,103.25,126.6,496.23,199.71,128.18,49.0021,200.0499,75.2,115.953,518.44,56.7619,146.6284,169.36,118.4018
22-Aug-75,195.5204,77.02,94.18,,,125.779,110.3959,60.59,105.6347,130.84,103.37,126.39,496.94,200.16,128.03,49.1121,199.9026,75.24,115.9251,520.23,56.807,146.6859,169.65,118.5132
26-Aug-75,195.4152,76.89,94.14,,,125.9023,111.0244,60.47,105.436,130.84,103.01,126.88,498.56,200.36,128.37,49.0802,199.7919,75.34,113.7973,517.79,56.8513,146.0176,169.5,118.6698
27-Aug-75,195.5861,76.89,94.1,,,125.7984,110.3215,60.4,105.3809,130.88,103.34,126.93,498.98,200.38,128.42,49.1103,200.0295,75.27,115.6887,519.01,56.9397,145.4312,169.78,118.691
28-Aug-75,195.629,76.83,94.05,,,125.6774,110.3421,60.45,105.3656,130.68,103.39,127,497.92,200.5,128.49,49.1123,200.0694,75.21,115.531,518.85,56.8553,145.3611,169.94,118.7558
29-Aug-75,195.6708,76.86,93.83,,,125.5356,110.4784,60.45,105.2838,130.57,103.35,127.14,498.49,200.43,128.56,49.1287,200.0344,75.25,114.9463,519.09,56.8105,145.3189,170.1,118.8445
01-Sep-75,194.9035,76.82,93.79,,,125.535,110.5877,60.41,105.1743,130.61,103.24,127.12,496.89,200.41,128.57,49.1711,200.2897,75.14,114.9976,518.31,56.8607,145.2108,170.16,118.9409
02-Sep-75,195.5043,76.73,93.76,,,125.4556,110.2897,60.53,105.2054,130.5,103.03,127.16,496.69,200.11,128.57,49.1732,199.7262,75.24,115.0361,517.66,56.8705,145.1966,169.95,118.8977
03-Sep-75,195.4736,76.86,93.76,,,125.261,109.9676,60.6,105.3247,130.47,103.05,127.08,496.69,199.91,128.58,49.1391,199.9096,75.33,115.485,518.99,57.0105,145.4161,169.92,118.7871
04-Sep-75,195.7798,76.92,93.8,,,125.3767,110.4791,60.53,105.212,130.34,103.27,127.07,497.34,199.97,128.57,49.159,200.0532,75.26,115.1174,520.08,56.9395,145.2162,170.08,118.9127
05-Sep-75,195.6676,76.85,93.74,,,125.1626,110.4379,60.57,105.1584,130.14,103.02,127.18,497.05,200.06,128.64,49.1632,199.912,75.27,115.2401,519.31,56.9238,145.2179,170.07,118.9842
08-Sep-75,195.7048,76.81,93.67,,,124.9938,110.4534,60.55,105.1455,130.31,103.15,127.26,497.46,200.06,128.64,49.1531,200.0944,75.28,115.2071,519.5,56.9133,145.2283,169.83,119.022
09-Sep-75,195.6634,76.88,93.74,,,124.8129,110.2829,60.54,105.184,130.44,103.34,127.34,497.23,200.05,128.53,49.134,200.1314,75.15,115.3273,520.02,56.9189,145.2835,169.78,119.0114
10-Sep-75,195.7797,76.83,93.76,,,124.9998,110.8454,60.4,105.0031,130.34,103.43,127.41,498.23,200.28,128.75,49.1866,200.1595,75.18,115.007,520.19,56.907,145.0777,169.83,119.0949
11-Sep-75,195.8335,76.83,93.71,,,125.2328,110.4482,60.49,104.9523,130.11,103.24,127.51,497.85,200.04,128.85,49.1881,200.2107,75.2,115.0744,519.94,56.8482,144.9181,169.65,119.0955
12-Sep-75,195.8731,76.79,93.57,,,124.9593,110.3885,60.44,104.8881,130.29,103.13,127.48,496.43,200.13,128.82,49.2296,200.2298,75.17,115.0192,519.95,56.8476,144.8044,169.45,119.2476
15-Sep-75,195.8183,76.82,93.62,,,124.9822,110.4194,60.47,104.8481,130.16,103.01,127.43,496.38,200.03,128.81,49.2457,200.173,75.05,114.8449,520.59,56.8771,144.5344,169.55,119.3301
16-Sep-75,196.144,76.96,93.06,,,124.9084,110.8546,60.31,104.6063,130.17,103.6,127.13,495.56,200.26,128.56,49.3818,200.6418,74.96,114.9011,523.12,56.8275,143.9277,170.31,119.7117
17-Sep-75,195.8981,76.7,93.19,,,124.9431,110.8548,60.25,104.3465,129.82,103.53,127.13,494.78,200.7,128.53,49.4512,201.0488,74.79,114.9119,520.27,56.9044,143.3689,170.11,119.9906
18-Sep-75,196.1661,76.71,93.02,,,124.837,110.3965,60.33,104.2496,129.53,103.36,127.26,496.52,200.3,128.61,49.1926,200.2809,74.89,114.8703,519.75,57.0354,143.6611,170.31,120.3571
19-Sep-75,196.2602,76.66,92.79,,,125.002,110.1974,60.35,104.0864,129.37,103.35,127.52,496.3,200.05,128.85,49.0157,200.3404,74.89,115.3114,519.54,57.1519,143.726,170.41,120.5517
22-Sep-75,196.2178,76.65,92.55,,,125.0638,110.665,60.16,103.6412,129.09,103.62,127.75,496.48,199.98,128.95,48.9295,200.9748,74.8,114.3678,520.47,57.2946,143.8281,171,121.0762
23-Sep-75,196.2651,76.59,92.52,,,124.9643,110.4149,60.17,103.597,129.08,103.55,126.7,485.73,200.14,128.19,49.0072,200.8904,74.7,114.5201,518.94,57.5506,143.3703,170.93,121.6259
24-Sep-75,195.4968,76.38,93.11,,,125.0484,109.4548,60.26,103.8886,129.11,102.7,126.28,491.63,200.39,127.89,48.9811,199.964,74.81,114.9737,518.77,57.5163,144.2311,170.58,121.423
25-Sep-75,195.3265,76.61,92.67,,,125.1828,109.059,60.44,104.2569,130.02,102.33,126.14,492.83,199.84,127.79,48.9488,199.4513,74.74,115.0408,517.99,57.3228,144.2345,169.99,121.1019
26-Sep-75,195.4171,76.4,92.18,,,125.1382,109.7763,60.2,103.9606,129.83,102.53,126.23,494.55,200.56,127.86,49.154,199.6098,74.84,115.5778,520.56,57.1219,144.359,170.99,121.1706
29-Sep-75,195.9504,76.51,92.71,,,125.3292,110.3473,60.19,103.8817,129.48,102.29,126.06,494.69,200.43,127.78,49.0378,199.9804,74.73,114.7681,518.54,57.0732,144.3378,171.06,121.505
30-Sep-75,195.2023,76.49,92.6,,,125.1634,108.5227,60.5,104.5139,130.42,101.86,125.82,493.23,200.07,127.6,48.9497,199.3553,74.67,114.7177,517.31,56.916,144.5873,170.22,121.1336
01-Oct-75,195.0619,76.56,92.93,,,125.1055,108.4076,60.95,105.2994,130.93,101.55,124.71,488.78,199.13,126.79,48.823,199.1006,74.97,115.0719,515.8,57.1339,145.0184,169.43,120.7024
02-Oct-75,195.5537,76.75,93.01,,,125.0826,109.2644,60.82,105.2338,130.87,101.79,124.62,492.24,199.03,126.73,48.8073,199.1561,75.11,115.4169,518.2,57.3798,145.0495,169.89,120.6687
03-Oct-75,195.63,76.52,92.96,,,125.1014,110.3662,60.66,104.763,130.4,101.99,125.06,494.41,199.34,127.07,48.8538,199.5436,74.89,115.1101,519.6,57.2699,144.6788,170.1,121.0033
06-Oct-75,195.3026,76.56,93.16,,,125.162,109.3212,60.77,105.1859,131.03,101.69,124.92,489.84,199.04,126.94,48.7275,199.1285,75.11,115.488,518.13,57.2227,145.1465,169.36,120.7288
07-Oct-75,195.2585,76.91,93.24,,,125.1959,109.5629,60.85,105.51,131.12,101.8,124.42,488.02,199.33,126.6,48.6512,199.0759,75.2,115.7755,519.68,57.3725,145.7162,169.23,120.5
08-Oct-75,195.4668,76.74,93.18,,,125.241,110.4473,60.8,105.2813,130.91,102.01,124.71,490.08,199.14,126.78,48.6746,199.1846,75.11,115.3737,521.24,57.3246,145.2567,169.47,120.6182
09-Oct-75,195.3562,76.63,93.1,,,125.1981,109.9099,60.97,105.3765,130.95,101.79,124.75,489.79,198.77,126.84,48.6306,199.0796,75.2,115.4897,519.89,57.4193,145.6559,168.98,120.457
10-Oct-75,195.0856,76.9,93.29,,,124.9136,109.2942,61.16,105.8522,131.19,101.57,124.65,488.13,198.52,126.77,48.4829,198.9294,75.48,115.9791,519.47,57.5683,145.8906,168.45,120.113
13-Oct-75,195.5123,76.94,93.39,,,125.3076,109.7367,61.15,106.104,131.63,101.76,124.36,485.83,198.35,126.57,48.4176,198.587,75.61,116.4143,521.63,57.5911,146.3821,168.55,119.7999
14-Oct-75,195.9125,77.05,92.94,,,125.2261,111.2988,60.87,105.5362,131.07,102.33,124.46,487.21,198.97,126.64,48.6476,199.9147,75.39,116.0439,524.57,57.4391,145.2752,169.47,120.3
15-Oct-75,195.0716,76.81,93.34,,,125.5026,109.8264,61.21,106.0697,131.51,101.58,124.3,484.03,198.49,126.52,48.4881,198.9579,75.62,115.9137,518.86,57.4287,146.0413,168.18,119.8525
16-Oct-75,195.1146,77.01,93.45,,,125.3593,109.9675,61.27,106.2878,131.47,101.85,123.98,482.41,198.89,126.3,48.4098,199.1631,75.54,116.6568,521.31,57.7923,145.775,168.11,119.7295
17-Oct-75,195.3146,77.22,93.61,,,125.37,110.7954,61.14,106.1284,131.39,102.12,124.14,482.71,198.58,126.45,48.4361,199.2359,75.49,116.2174,521.75,57.7436,145.6568,168.59,119.8216
20-Oct-75,195.196,77.02,93.33,,,125.3141,110.7474,61.13,105.9773,131.43,101.37,124.37,483.89,198.66,126.56,48.4834,199.1187,75.41,116.8087,522.3,57.787,145.9604,168.6,119.7581
21-Oct-75,194.9628,76.94,93.77,,,125.2573,111.1205,61.11,105.9784,131.64,101.23,124.23,483.45,198.43,126.46,48.7043,198.9109,75.24,116.826,521.29,57.8938,145.8319,168.14,119.5003
22-Oct-75,195.1526,77.05,93.46,,,124.9471,110.2773,61.15,106.0922,131.73,102.02,124.73,485.1,198.28,126.82,48.5185,198.9185,75.61,116.7122,520.57,58.0059,146.0251,167.84,119.3924
23-Oct-75,195.5829,77,93.38,,,124.6015,111.1715,61.17,106.144,131.7,102.2,124.47,476.13,198.49,126.65,48.5116,199.5939,75.56,116.6033,521.44,57.893,145.7084,167.98,119.6326
24-Oct-75,195.1886,76.93,93.33,,,124.3927,110.8009,61.14,106.088,131.71,102.26,124.54,481.05,198.26,126.71,48.5422,199.1386,75.63,116.6392,521.31,57.9635,145.7686,168.34,119.658
27-Oct-75,195.3711,77.2,93.32,,,124.4079,111.051,61.03,105.8972,131.53,102.49,124.62,481.71,198.17,126.8,48.6203,199.1552,75.5,116.7786,522.73,57.9713,145.9386,168.82,119.7079
28-Oct-75,195.3831,76.96,93.37,,,124.2114,110.8087,61.1,105.884,131.51,102.17,124.69,487.65,198.29,126.81,48.6141,199.4586,75.47,116.2571,520.49,57.8507,145.7235,168.24,119.8338
29-Oct-75,195.4128,76.98,93.4,,,124.0839,110.4259,61.04,105.8898,131.74,102.3,124.75,480.8,198.11,126.88,48.6229,199.3577,75.51,116.1506,520.69,57.9349,145.7268,168.24,119.8614
30-Oct-75,195.3468,77.02,93.54,,,124.3772,109.8655,61.13,106.1593,131.78,102.15,124.66,480.22,198.13,126.8,48.5089,199.079,75.73,116.3334,519.91,58.0477,146.2648,168.28,119.5512
31-Oct-75,195.3828,77.03,93.32,,,123.8406,110.4855,61.06,106.1296,132.06,102.09,124.92,474.45,198.36,126.98,48.4969,199.4371,75.64,116.4439,519.56,58.0033,145.957,168.14,119.6651
03-Nov-75,195.5502,76.98,93.48,,,123.7378,110.2232,61.15,106.2133,131.82,102.27,124.62,478.58,198.37,126.74,48.5049,199.7806,75.64,116.4327,521.27,58.0483,146.1316,168.15,119.6773
04-Nov-75,195.6882,76.93,93.46,,,123.5925,110.6432,61.14,106.123,131.63,102.34,124.62,479.58,198.58,126.79,48.4794,200.0191,75.61,116.3643,521.24,57.9336,145.9916,168.05,119.897
05-Nov-75,195.6274,76.89,93.14,,,123.7347,110.9856,61.05,105.9059,131.59,102.3,124.58,479.32,198.65,126.73,48.6044,199.7223,75.55,116.1415,521.38,57.9045,145.7706,168.4,120.0181
06-Nov-75,195.2363,76.97,93.25,,,123.82,110.0712,61.14,106.0635,131.86,102.01,124.63,479.09,198.33,126.77,48.5594,199.2683,75.63,116.2306,519.1,58.0356,145.7855,167.77,119.8336
07-Nov-75,195.555,77.01,93.32,,,123.7351,110.199,61.14,106.1285,131.59,102.25,124.3,477.39,198.64,126.86,48.5449,199.4561,75.68,116.2301,521.08,58.0506,146.0487,168.2,119.9213
10-Nov-75,195.4413,76.98,93.41,,,123.6589,110.5874,61.08,106.0851,131.67,102.25,124.55,478.26,198.68,126.68,48.4984,199.4707,75.61,116.2497,520.83,57.9269,145.8217,168.22,119.9979
11-Nov-75,195.5305,76.97,93.4,,,123.5479,110.6071,61.05,106.013,131.71,102.31,124.53,478.34,198.55,126.69,48.5089,199.6103,75.53,116.2176,520.98,57.9777,145.5638,168.32,120.1349
12-Nov-75,195.2129,76.86,93.55,,,123.4006,110.3064,61.09,106.0519,131.64,102.15,124.49,477.92,198.47,126.69,48.5622,200.2667,75.68,116.3282,519.48,57.9341,145.8485,168.15,120.0706
13-Nov-75,195.6314,76.86,93.24,,,123.2897,110.5341,61.03,105.9956,131.73,102.51,124.34,477.52,198.46,126.58,48.5751,199.6753,75.66,116.1514,521.71,57.9624,145.5617,168.71,120.2594
14-Nov-75,195.6199,76.9,93.31,,,123.7795,111.0123,60.85,105.7896,131.66,102.5,124,471.64,198.83,126.33,48.6323,199.4899,75.57,116.2957,521.92,57.9389,145.5964,168.91,120.5051
17-Nov-75,195.8481,76.84,93.07,,,123.9245,111.0665,60.63,105.3246,131.29,102.81,124.12,479.19,199.31,126.35,48.7426,199.5061,75.29,116.0987,523.05,57.8026,145.5326,169.57,120.906
18-Nov-75,195.3049,76.81,93.17,,,123.52,110.1848,60.79,105.3784,131.07,102.42,124.17,477.95,198.95,126.39,48.6818,199.5556,75.35,116.1221,520.94,58.0131,145.7893,169.38,120.9456
19-Nov-75,195.3503,76.71,93.08,,,123.4431,109.8882,60.83,105.5082,131.38,102.37,124.22,478.24,198.77,126.45,48.6439,198.9549,75.46,116.2192,520.61,58.0618,145.5206,169.26,120.8557
20-Nov-75,195.3634,76.85,93.07,,,123.5467,109.662,60.98,105.7672,131.62,102.1,124.11,478.36,198.49,126.43,48.5598,198.9536,75.49,116.1932,519.86,58.0557,146.0631,168.96,120.5952
21-Nov-75,195.7572,76.88,93.21,,,123.538,110.5037,60.73,105.4393,131.34,102.52,124.17,476.96,198.84,126.43,48.6251,199.4213,75.4,116.3923,521.75,58.2193,145.8627,169.39,120.8147
24-Nov-75,195.4518,76.69,93.09,,,123.3675,110.4153,60.81,105.4625,131.43,102.27,124.11,476.18,198.79,126.38,48.6561,199.2139,75.4,116.4393,520.66,57.9347,146.3722,169.13,120.8747
25-Nov-75,195.4733,76.8,93.23,,,123.5102,110.2552,60.8,105.5541,131.37,102.58,123.95,475.7,198.91,126.24,48.6225,199.0018,75.46,116.7413,521.45,58.035,146.3381,169.19,120.8136
26-Nov-75,195.4371,76.79,93.15,,,123.4131,110.5732,60.65,105.2874,131.32,102.53,123.91,476.01,198.92,126.23,48.8535,199.0387,75.39,116.5863,523.05,57.9776,146.2897,169.43,120.9214
27-Nov-75,195.5794,76.7,93.12,,,123.3202,110.2001,60.64,105.2655,131.28,102.58,123.96,474.95,199.09,126.27,48.7303,199.3381,75.33,116.4967,523.79,57.9673,146.3815,169.53,121.1507
28-Nov-75,195.6531,76.71,93.06,,,123.3122,110.4293,60.61,105.235,131.31,102.5,123.59,470.52,199.45,125.97,48.7794,199.082,75.25,116.6251,520.6,58.0187,146.2776,169.47,121.3206
01-Dec-75,195.7103,76.81,93.17,,,123.4249,109.5569,60.75,105.4291,131.13,102.38,123.47,474.34,199.35,125.88,48.5231,199.104,75.43,116.7363,520.06,58.1418,146.613,169.26,121.3848
02-Dec-75,195.3839,76.87,93.12,,,123.5751,109.6705,60.72,105.5195,131.41,102.57,123.35,474.32,199.28,125.8,48.5146,198.8422,75.47,116.8971,520.57,58.2844,146.5302,169.33,121.244
03-Dec-75,195.5455,76.86,93.08,,,123.647,109.8716,60.7,105.433,131.19,102.73,123.54,475.97,199.35,125.97,48.4001,198.8897,75.44,116.7002,521.1,58.4298,146.3689,169.66,121.3348
04-Dec-75,196.3804,77,93.01,,,123.4997,109.5625,60.67,105.3745,131.29,102.84,123.75,476.63,199.23,126.12,48.3883,198.824,75.39,116.787,520.79,58.6212,146.3809,169.48,121.2797
05-Dec-75,196.0194,76.96,93.06,,,123.5193,109.7614,60.64,105.363,131.21,102.87,123.72,474.71,199.4,126.09,48.1434,199.4459,75.42,116.6015,520.79,58.8944,146.3723,169.6,121.5521
08-Dec-75,195.6837,77.06,93.04,,,123.539,109.6741,60.54,105.3389,131.25,102.76,123.53,473.9,199.91,125.98,48.1347,199.1198,75.39,116.6427,520.92,59.211,146.4994,169.59,121.5781
