SERIES,DESCRIPTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03-Jun-88,1.2392,12.125,,36.04,,,,,,,,,,,,,,,,,,,1.231,6.563,1.724,0.8266,5.8275,4.106,0.5559,137.75,7.8145,1282,0.6447,125.87,1.4306,1.9355,6.3,141.25,1.4355,,6.023,113.92,3.745,,2.231
06-Jun-88,1.2574,12.095,,35.97,,,,,,,,,,,,,,,,,,,1.2325,6.554,1.7197,0.8247,5.8145,4.0915,0.5552,137.73,7.8175,1278.75,0.6425,126.3,1.4445,1.9312,6.2805,140.8,1.4355,,6.0125,113.62,3.745,,2.233
07-Jun-88,1.2528,12.06,,35.86,,,,,,,,,,,,,,,,,,,1.231,6.5337,1.7147,0.8256,5.9247,4.07,0.552,137.42,7.8147,1274.25,0.6408,125.71,1.4382,1.9247,6.2545,140.4,1.4285,,5.986,113.22,3.745,,2.233
08-Jun-88,1.2404,12.075,,35.87,,,,,,,,,,,,,,,,,,,1.2216,6.5275,1.7172,0.8228,5.797,4.0715,0.5504,137.8,7.8113,1274.75,0.6416,125.3,1.4327,1.9275,6.2505,140.55,1.4315,,5.9835,113.35,3.745,,2.234
09-Jun-88,1.2422,12.11,,35.99,,,,,,,,,,,,,,,,,,,1.2213,6.547,1.7212,0.8252,5.811,4.08,0.5513,138,7.811,1281.5,0.6429,125.22,1.4325,1.933,6.2645,140.85,1.4365,,5.995,113.75,3.745,,2.241
10-Jun-88,1.2384,12.1,,35.99,,,,,,,,,,,,,,,,,,,1.22,6.547,1.7205,0.8249,5.813,4.084,0.5506,138.1,7.81,1279.5,0.6431,124.95,1.4271,1.932,6.295,140.57,1.4385,,6.0055,113.65,3.745,,2.234
13-Jun-88,1.2442,12.14,,36.08,,,,,,,,,,,,,,,,,,,1.2202,6.5625,1.7262,0.8275,5.8305,4.097,0.5497,138.2,7.809,1283.75,0.6452,125.22,1.4194,1.9377,6.3135,141,1.445,,6.021,114,3.745,,2.243
14-Jun-88,1.252,12.275,,36.455,,,,,,,,,,,,,,,,,,,1.2173,6.6205,1.7435,0.8357,5.8875,4.132,0.558,139.9,7.8045,1295.25,0.6515,126.17,1.4269,1.959,6.3445,142.47,1.461,,6.0645,115.22,3.745,,2.259
15-Jun-88,1.2407,12.33,,36.625,,,,,,,,,,,,,,,,,,,1.218,6.645,1.753,0.8399,5.9205,4.146,0.5598,140.5,7.807,1300.75,0.6545,126.21,1.4178,1.9675,6.3575,142.8,1.4665,,6.079,115.75,3.745,,2.279
16-Jun-88,1.2401,12.31,,36.6,,,,,,,,,,,,,,,,,,,1.2142,6.658,1.7502,0.8386,5.9045,4.1415,0.5594,140.3,7.803,1300,0.653,125.65,1.4134,1.966,6.352,142.85,1.4585,,6.0745,115.55,3.745,,2.275
17-Jun-88,1.2296,12.34,,36.66,,,,,,,,,,,,,,,,,,,1.2127,6.6785,1.7542,0.8404,5.915,4.1525,0.5609,140.55,7.803,1302,0.6534,125.87,1.3966,1.9715,6.3685,143,1.4595,,6.0855,115.85,3.745,,2.286
20-Jun-88,1.2192,12.37,,36.79,,,,,,,,,,,,,,,,,,,1.2089,6.6845,1.758,0.8422,5.9262,4.16,0.5599,140.9,7.803,1304.25,0.6542,126.16,1.3824,1.9772,6.368,143.3,1.4615,,6.093,116.1,3.745,,2.272
21-Jun-88,1.2137,12.365,,36.79,,,,,,,,,,,,,,,,,,,1.2078,6.6855,1.7577,0.8422,5.927,4.16,0.56,140.55,7.8,1304.25,0.654,126.45,1.3858,1.9775,6.3695,143.37,1.463,,6.094,116.12,3.745,,2.28
22-Jun-88,1.2255,12.49,,37.16,,,,,,,,,,,,,,,,,,,1.2103,6.7505,1.776,0.8506,5.9785,4.1985,0.5642,142.1,7.8,1316.25,0.6601,128.55,1.398,1.9995,6.4095,144.45,1.472,,6.1445,117.5,3.745,,2.292
23-Jun-88,1.2173,12.545,,37.33,,,,,,,,,,,,,,,,,,,1.2032,6.781,1.781,0.854,6.0025,4.2295,0.568,144.4,7.801,1323.25,0.6645,128.5,1.411,2.009,6.4525,145.35,1.474,,6.1725,117.9,3.745,,2.297
24-Jun-88,1.2142,12.695,,37.745,,,,,,,,,,,,,,,,,,,1.2025,6.859,1.8047,0.8641,6.0715,4.27,0.5752,144.3,7.8005,1336.5,0.6711,130.12,1.4144,2.0332,6.513,147,1.497,,6.228,119.15,3.745,,2.298
27-Jun-88,1.2252,12.8,,38.085,,,,,,,,,,,,,,,,,,,1.2082,6.906,1.8197,0.872,6.14,4.308,0.587,143.3,7.799,1349,0.6768,131.02,1.4472,2.0512,6.604,148.3,1.5065,,6.2625,120.25,3.745,,2.313
28-Jun-88,1.2427,12.75,,37.825,,,,,,,,,,,,,,,,,,,1.206,6.8595,1.8057,0.8658,6.087,4.286,0.5817,144.5,7.799,1340.75,0.6722,130.77,1.4609,2.0365,6.5435,147.4,1.4945,,6.222,119.57,3.745,,2.3
29-Jun-88,1.2703,12.82,,38.145,,,,,,,,,,,,,,,,,,,1.2167,6.9155,1.8222,0.8735,6.142,4.3265,0.5838,145.7,7.802,1351.25,0.6782,132.97,1.5008,2.055,6.5915,148.55,1.508,,6.2555,121,3.745,,2.322
30-Jun-88,1.2647,12.82,,38.14,,,,,,,,,,,,,,,,,,,1.2127,6.9165,1.8202,0.8734,6.141,4.326,0.5863,145.8,7.8025,1351.25,0.678,133.77,1.4859,2.0545,6.642,148.7,1.5115,,6.2785,121.45,3.745,,2.329
01-Jul-88,1.265,12.82,,38.13,,,,,,,,,,,,,,,,,,,1.2195,6.919,1.821,0.8733,6.136,4.337,0.5877,145.7,7.809,1352,0.6773,134.07,1.4793,2.0535,6.6575,149,1.513,,6.288,121.45,3.745,,2.325
04-Jul-88,1.2862,12.855,,38.29,,,,,,,,,,,,,,,,,,,1.2215,6.945,1.8297,0.877,6.1605,4.3775,0.5938,146.85,7.811,1356.5,0.681,135.42,1.4793,2.0625,6.705,149.55,1.5225,,6.33,121.85,3.745,,2.335
05-Jul-88,1.2723,12.83,,38.2,,,,,,,,,,,,,,,,,,,1.2132,6.921,1.8227,0.8742,6.1412,4.3525,0.5869,146.1,7.817,1353.5,0.6793,134.15,1.4859,2.0545,6.65,149.4,1.5175,,6.288,121.4,3.745,,2.339
06-Jul-88,1.2547,12.82,,38.15,,,,,,,,,,,,,,,,,,,1.2067,6.9135,1.822,0.8733,6.133,4.3395,0.5833,146,7.816,1350.73,0.6784,133.52,1.4641,2.0525,6.6365,148.9,1.513,,6.28,121.25,3.745,,2.334
07-Jul-88,1.243,12.77,,38.02,,,,,,,,,,,,,,,,,,,1.2052,6.895,1.8157,0.87,6.1125,4.329,0.5823,145.5,7.813,1345.75,0.6789,131.77,1.4424,2.0445,6.592,148.35,1.509,,6.259,120.25,3.745,,2.338
08-Jul-88,1.2552,12.9,,38.4,,,,,,,,,,,,,,,,,,,1.21,6.9685,1.835,0.8786,6.1715,4.3625,0.5881,146.95,7.8135,1358.5,0.6821,133.07,1.4684,2.0665,6.654,149.7,1.5265,,6.3,121.2,3.745,,2.345
11-Jul-88,1.2634,12.98,,38.67,,,,,,,,,,,,,,,,,,,1.2067,7.0305,1.847,0.8844,6.211,4.3815,0.5919,147.8,7.818,1368,0.6863,133.05,1.491,2.08,6.7,150.4,1.5355,,6.344,122.15,3.745,,2.363
12-Jul-88,1.2615,12.93,,38.505,,,,,,,,,,,,,,,,,,,1.209,7,1.8375,0.8809,6.195,4.3645,0.5905,147.2,7.818,1363,0.6849,132.67,1.4815,2.0737,6.688,150.05,1.525,,6.3295,121.65,3.745,,2.378
13-Jul-88,1.2571,13,,38.71,,,,,,,,,,,,,,,,,,,1.2081,7.037,1.847,0.8855,6.2285,4.379,0.5914,148,7.8175,1369.25,0.6885,132.82,1.4837,2.084,6.713,150.45,1.533,,6.348,122.4,3.745,,2.395
14-Jul-88,1.2516,12.98,,38.63,,,,,,,,,,,,,,,,,,,1.2075,7.034,1.8455,0.8845,6.2235,4.375,0.5911,147.8,7.8185,1367.75,0.6885,133.05,1.5094,2.0805,6.706,150.25,1.5305,,6.3446,122.3,3.745,,2.404
15-Jul-88,1.2674,13.19,,39.21,,,,,,,,,,,,,,,,,,,1.2114,7.1335,1.875,0.8985,6.3225,4.43,0.6013,150.3,7.812,1389,0.6981,135.2,1.5662,2.1145,6.8005,152.1,1.5535,,6.43,124.45,3.745,,2.438
18-Jul-88,1.2587,13.245,,39.35,,,,,,,,,,,,,,,,,,,1.2092,7.1597,1.8802,0.9011,6.34,4.452,0.5984,150.6,7.816,1393,0.6993,134.8,1.5373,2.1205,6.8425,153.25,1.56,,6.445,124.7,3.745,,2.469
19-Jul-88,1.2469,13.12,,39.06,,,,,,,,,,,,,,,,,,,1.2012,7.1062,1.867,0.8946,6.292,4.425,0.5914,149.65,7.817,1384,0.6935,134.12,1.514,2.1065,6.8015,151.75,1.549,,6.402,123.55,3.745,,2.443
20-Jul-88,1.2373,13.02,,38.785,,,,,,,,,,,,,,,,,,,1.1955,7.044,1.852,0.8874,6.2437,4.393,0.5854,148.3,7.811,1371.5,0.6885,133.27,1.5163,2.0907,6.7445,150.9,1.5372,,6.3635,122.45,3.745,,2.417
21-Jul-88,1.2353,12.94,,38.54,,,,,,,,,,,,,,,,,,,1.1957,7.007,1.842,0.8827,6.2135,4.3705,0.5811,147.5,7.8115,1364.25,0.6845,132.7,1.5049,2.0785,6.702,149.9,1.532,,6.3335,122.05,3.745,,2.403
